,id,retweet_count,favorite_count
949,751205363882532864,2029,6821
950,751132876104687617,1444,5510
951,750868782890057730,1545,5186
952,750719632563142656,5600,14302
953,750506206503038976,1275,4820
954,750429297815552001,4798,14258
955,750383411068534784,1262,4910
956,750381685133418496,35,744
957,750147208377409536,1070,3341
958,750132105863102464,1400,3920
959,750117059602808832,1436,4664
960,750101899009982464,932,3295
961,750086836815486976,603,2345
962,750071704093859840,3709,8476
963,750056684286914561,984,3379
964,750041628174217216,686,3430
965,750026558547456000,872,2931
966,750011400160841729,1006,3507
967,749996283729883136,891,3268
968,749981277374128128,2711,5520
969,749774190421639168,1454,5023
970,749417653287129088,1854,6597
971,749403093750648834,607,2834
972,749395845976588288,3842,9293
973,749317047558017024,2451,5928
974,749075273010798592,2297,6234
975,749064354620928000,1676,5180
976,749036806121881602,866,3347
977,748977405889503236,3782,11599
978,748932637671223296,2492,6322
979,748705597323898880,1042,2986
980,748699167502000129,1767,5114
981,748692773788876800,1472,4577
982,748575535303884801,2206,6558
983,748568946752774144,747,2357
984,748346686624440324,1368,5632
985,748337862848962560,4569,8282
986,748324050481647620,845,4001
987,748307329658011649,792,3966
988,748220828303695873,8618,15242
989,747963614829678593,2384,6255
990,747933425676525569,2825,7153
991,747885874273214464,1093,3183
992,747844099428986880,824,3026
993,747816857231626240,1284,5235
994,747651430853525504,174,1489
995,747648653817413632,6454,13905
996,747600769478692864,603,2502
997,747594051852075008,1168,3974
998,747512671126323200,1748,5994
999,747461612269887489,1145,4174
1000,747439450712596480,2130,5862
1001,747242308580548608,3183,0
1002,747219827526344708,1739,5687
1003,747204161125646336,1011,3651
1004,747103485104099331,4428,10333
1005,746906459439529985,328,3111
1006,746872823977771008,2369,6447
1007,746818907684614144,1895,5699
1008,746790600704425984,1762,5241
1009,746757706116112384,4301,10278
1010,746726898085036033,1977,6503
1011,746542875601690625,2055,5419
1012,746521445350707200,1085,0
1013,746507379341139972,1193,5002
1014,746369468511756288,1814,6505
1015,746131877086527488,2433,7417
1016,746056683365994496,907,3817
1017,745789745784041472,1174,4352
1018,745712589599014916,2566,7505
1019,745433870967832576,2803,7648
1020,745422732645535745,2694,9222
1021,745314880350101504,3062,7702
1022,745074613265149952,3875,8419
1023,745057283344719872,2524,7786
1024,744995568523612160,692,3218
1025,744971049620602880,2962,8470
1026,744709971296780288,1714,6021
1027,744334592493166593,2363,7261
1028,744234799360020481,77535,128494
1029,744223424764059648,413,1828
1030,743980027717509120,1202,4467
1031,743895849529389061,1053,3919
1032,743835915802583040,2311,0
1033,743609206067040256,1513,4819
1034,743595368194129920,7242,19852
1035,743545585370791937,1037,3782
1036,743510151680958465,4068,8484
1037,743253157753532416,1333,4539
1038,743222593470234624,2103,6663
1039,743210557239623680,1506,4121
1040,742534281772302336,3905,7566
1041,742528092657332225,2189,4779
1042,742465774154047488,4265,7788
1043,742423170473463808,4194,10589
1044,742385895052087300,2192,7305
1045,742161199639494656,1511,4660
1046,742150209887731712,1722,5536
1047,741793263812808706,1661,4890
1048,741743634094141440,3039,8772
1049,741438259667034112,918,3944
1050,741303864243200000,3557,9433
1051,741099773336379392,6082,10762
1052,741067306818797568,3410,10137
1053,740995100998766593,3047,6875
1054,740711788199743490,1028,3662
1055,740699697422163968,859,3045
1056,740676976021798912,7496,19476
1057,740373189193256964,14654,37257
1058,740365076218183684,481,2664
1059,740359016048689152,941,3544
1060,740214038584557568,2163,7179
1061,739979191639244800,6527,21414
1062,739932936087216128,1184,4355
1063,739844404073074688,934,4064
1064,739623569819336705,1502,4093
1065,739606147276148736,1822,5783
1066,739544079319588864,23616,42713
1067,739485634323156992,3227,7737
1068,739238157791694849,50999,73503
1069,738891149612572673,6,115
1070,738885046782832640,1250,4041
1071,738883359779196928,892,3589
1072,738537504001953792,1717,5466
1073,738402415918125056,934,3512
1074,738184450748633089,1328,4635
1075,738166403467907072,3744,9434
1076,738156290900254721,726,2711
1077,737826014890496000,1949,5647
1078,737800304142471168,3807,10712
1079,737678689543020544,1468,5413
1080,737445876994609152,4911,11069
1081,737322739594330112,882,3870
1082,737310737551491075,8136,15738
1083,736736130620620800,1918,4631
1084,736392552031657984,8178,19046
1085,736365877722001409,1369,4291
1086,736225175608430592,3039,8713
1087,736010884653420544,3263,8478
1088,735991953473572864,1260,3864
1089,735648611367784448,1199,4309
1090,735635087207878657,2592,6640
1091,735274964362878976,5589,13942
1092,735256018284875776,967,3599
1093,735137028879360001,1059,3352
1094,734912297295085568,564,2928
1095,734787690684657664,6909,13458
1096,734776360183431168,592,2686
1097,734559631394082816,432,1605
1098,733828123016450049,854,3851
1099,733822306246479872,1105,3936
1100,733482008106668032,1041,3365
1101,733460102733135873,1408,4511
1102,733109485275860992,17380,45505
1103,732732193018155009,586,2612
1104,732726085725589504,968,3786
1105,732585889486888962,849,3948
1106,732375214819057664,2755,8648
1107,732005617171337216,5987,15985
1108,731285275100512256,1075,3732
1109,731156023742988288,1391,4105
1110,730924654643314689,2172,6564
1111,730573383004487680,2368,5279
1112,730427201120833536,1146,3720
1113,730211855403241472,1150,4097
1114,730196704625098752,2116,5229
1115,729854734790754305,1223,4308
1116,729838605770891264,418,1824
1117,729823566028484608,1360,4265
1118,729463711119904772,2520,6218
1119,729113531270991872,360,2018
1120,728986383096946689,893,3395
1121,728760639972315136,1852,4995
1122,728751179681943552,741,2991
1123,728653952833728512,1139,3544
1124,728409960103686147,2204,5275
1125,728387165835677696,1045,3933
1126,728046963732717569,1286,4621
1127,728035342121635841,1835,4861
1128,728015554473250816,1197,4397
1129,727685679342333952,696,3134
1130,727644517743104000,1914,6309
1131,727524757080539137,1339,4788
1132,727314416056803329,816,3552
1133,727286334147182592,898,3247
1134,727175381690781696,1496,4135
1135,727155742655025152,1450,3895
1136,726935089318363137,2678,7355
1137,726887082820554753,1645,4105
1138,726828223124897792,1099,3797
1139,726224900189511680,1270,4719
1140,725842289046749185,2897,7539
1141,725786712245440512,1488,4452
1142,725729321944506368,1948,5541
1143,725458796924002305,680,1510
1144,724983749226668032,1430,3962
1145,724771698126512129,700,2537
1146,724405726123311104,1803,5681
1147,724049859469295616,1934,4634
1148,724046343203856385,607,2850
1149,724004602748780546,1733,4475
1150,723912936180330496,1342,4147
1151,723688335806480385,3259,8254
1152,723673163800948736,976,3234
1153,723179728551723008,2053,5659
1154,722974582966214656,1718,4392
1155,722613351520608256,1790,5292
1156,721503162398597120,2055,4987
1157,721001180231503872,671,2695
1158,720785406564900865,843,3329
1159,720775346191278080,743,2644
1160,720415127506415616,1632,4407
1161,720389942216527872,2762,6847
1162,720340705894408192,1065,3065
1163,720059472081784833,1238,4159
1164,720043174954147842,2188,5231
1165,719991154352222208,1915,5163
1166,719704490224398336,1588,4875
1167,719551379208073216,2116,5400
1168,719367763014393856,805,2979
1169,719339463458033665,1367,4709
1170,719332531645071360,1043,3643
1171,718971898235854848,1203,3730
1172,718939241951195136,1919,5605
1173,718631497683582976,8851,20249
1174,718613305783398402,528,2618
1175,718540630683709445,1105,2662
1176,718460005985447936,582,2886
1177,718454725339934721,1643,5209
1178,718246886998687744,548,2058
1179,718234618122661888,1091,4131
1180,717841801130979328,651,2618
1181,717790033953034240,1236,3102
1182,717537687239008257,2013,6154
1183,717428917016076293,497,1709
1184,717421804990701568,923,3374
1185,717047459982213120,2084,6691
1186,717009362452090881,1072,3493
1187,716802964044845056,1281,4557
1188,716791146589110272,1518,5901
1189,716730379797970944,460,1310
1190,716447146686459905,6431,14023
1191,716439118184652801,241,2523
1192,716285507865542656,1193,2972
1193,716080869887381504,1906,5221
1194,715928423106027520,958,3421
1195,715758151270801409,1557,3991
1196,715733265223708672,1856,4980
1197,715704790270025728,617,2993
1198,715696743237730304,1413,4169
1199,715680795826982913,1774,4617
1200,715360349751484417,1717,5841
1201,715342466308784130,748,3228
1202,715220193576927233,716,2572
1203,715200624753819648,2058,5469
1204,715009755312439296,1354,4450
1205,714982300363173890,1132,4013
1206,714962719905021952,4680,7858
1207,714957620017307648,1551,4419
1208,714631576617938945,1092,3494
1209,714606013974974464,1018,3868
1210,714485234495041536,1273,2896
1211,714258258790387713,785,3213
1212,714251586676113411,918,3495
1213,714214115368108032,962,2431
1214,714141408463036416,1531,4593
1215,713919462244790272,850,3490
1216,713909862279876608,598,2042
1217,713900603437621249,812,3016
1218,713761197720473600,1502,5201
1219,713411074226274305,1410,4708
1220,713177543487135744,3104,7695
1221,713175907180089344,1589,4761
1222,712809025985978368,7375,19909
1223,712717840512598017,5458,13219
1224,712668654853337088,1329,4445
1225,712438159032893441,1707,5684
1226,712309440758808576,25,261
1227,712097430750289920,1137,4059
1228,712092745624633345,988,3144
1229,712085617388212225,535,3453
1230,712065007010385924,688,2420
1231,711998809858043904,137,0
1232,711968124745228288,2526,8608
1233,711743778164514816,1076,3037
1234,711732680602345472,4518,9529
1235,711694788429553666,19976,35132
1236,711652651650457602,1004,4137
1237,711363825979756544,1248,3915
1238,711306686208872448,798,3534
1239,711008018775851008,685,3202
1240,710997087345876993,1520,4863
1241,710844581445812225,749,2728
1242,710833117892898816,588,2882
1243,710658690886586372,618,2468
1244,710609963652087808,2568,5128
1245,710588934686908417,2053,4876
1246,710296729921429505,804,2530
1247,710283270106132480,564,2276
1248,710272297844797440,1378,4840
1249,710269109699739648,1230,2568
1250,710153181850935296,971,3102
1251,710140971284037632,978,2957
1252,710117014656950272,2180,5883
1253,709918798883774466,1174,3187
1254,709901256215666688,109,720
1255,709852847387627521,1303,3748
1256,709566166965075968,1324,3774
1257,709556954897764353,1164,3511
1258,709519240576036864,263,1591
1259,709449600415961088,646,2380
1260,709409458133323776,764,2802
1261,709225125749587968,627,2564
1262,709207347839836162,6389,13477
1263,709198395643068416,700,2578
1264,709179584944730112,738,2155
1265,709158332880297985,454,2187
1266,709042156699303936,1801,5101
1267,708853462201716736,720,1913
1268,708845821941387268,982,3174
1269,708834316713893888,551,1822
1270,708810915978854401,7625,17662
1271,708738143638450176,891,2931
1272,708711088997666817,798,2728
1273,708479650088034305,744,2723
1274,708469915515297792,897,3294
1275,708400866336894977,11067,17147
1276,708356463048204288,1479,3859
1277,708349470027751425,808,2519
1278,708149363256774660,1689,4563
1279,708130923141795840,919,3624
1280,708119489313951744,1069,2874
1281,708109389455101952,591,2072
1282,708026248782585858,2108,4668
1283,707995814724026368,1227,3321
1284,707983188426153984,2,51
1285,707969809498152960,1064,2885
1286,707776935007539200,1039,3509
1287,707741517457260545,670,2663
1288,707738799544082433,2707,4390
1289,707693576495472641,1095,3667
1290,707629649552134146,960,2765
1291,707610948723478529,7041,18172
1292,707420581654872064,768,2441
1293,707411934438625280,655,2435
1294,707387676719185920,1435,3758
1295,707377100785885184,1179,3523
1296,707315916783140866,705,2645
1297,707297311098011648,880,2951
1298,707059547140169728,741,2755
1299,707038192327901184,879,2356
1300,707021089608753152,1507,4349
1301,707014260413456384,647,2462
1302,706904523814649856,8602,15613
1303,706901761596989440,662,2217
1304,706681918348251136,1061,3552
1305,706644897839910912,1200,2760
1306,706593038911545345,690,2309
1307,706538006853918722,1541,3705
1308,706516534877929472,1131,3322
1309,706346369204748288,1008,3689
1310,706310011488698368,8775,22990
1311,706291001778950144,511,1819
1312,706265994973601792,1004,2917
1313,706169069255446529,2440,4199
1314,706166467411222528,1766,5513
1315,706153300320784384,421,1599
1316,705975130514706432,810,3327
1317,705970349788291072,977,3368
1318,705898680587526145,621,2542
1319,705786532653883392,581,2093
1320,705591895322394625,1268,3397
1321,705475953783398401,1013,3172
1322,705442520700944385,1813,4777
1323,705428427625635840,1865,4085
1324,705239209544720384,822,3215
1325,705223444686888960,881,2762
1326,705102439679201280,566,2309
1327,705066031337840642,663,2329
1328,704871453724954624,1221,4524
1329,704859558691414016,601,2416
1330,704847917308362754,1688,5479
1331,704819833553219584,1107,2834
1332,704761120771465216,3183,7122
1333,704499785726889984,1092,3152
1334,704491224099647488,93,820
1335,704480331685040129,1161,3646
1336,704364645503647744,3892,8626
1337,704347321748819968,386,1695
1338,704134088924532736,509,1622
1339,704113298707505153,616,1988
1340,704054845121142784,1004,3137
1341,703774238772166656,510,1979
1342,703769065844768768,1246,3535
1343,703631701117943808,758,2783
1344,703611486317502464,1667,4141
1345,703425003149250560,1515,4083
1346,703407252292673536,762,2642
1347,703382836347330562,1254,3763
1348,703356393781329922,424,2043
1349,703268521220972544,608,2110
1350,703079050210877440,3388,7918
1351,703041949650034688,13778,28378
1352,702932127499816960,796,2777
1353,702899151802126337,494,1735
1354,702684942141153280,1180,3450
1355,702671118226825216,615,2348
1356,702598099714314240,3605,11099
1357,702539513671897089,1056,3077
1358,702332542343577600,1704,3431
